Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002350046,13888,420006,369,Page 30,Text,No,,
mobot31753002350046,13888,420007,370,Page 31,Text,No,,
mobot31753002350046,13888,420008,371,Page 32,Text,No,,
mobot31753002350046,13888,420009,372,Page 33,Text,No,,
mobot31753002350046,13888,420010,373,Page 34,Text,No,,
mobot31753002350046,13888,420011,374,Page 35,Text,No,,
mobot31753002350046,13888,420012,375,Page 36,Text,No,,
mobot31753002350046,13888,420013,376,Page 37,Text,No,,
mobot31753002350046,13888,420014,377,Page 38,Text,No,,
mobot31753002350046,13888,420015,378,Page 39,Text,No,,
mobot31753002350046,13888,420016,379,Page 40,Text,No,,
mobot31753002350046,13888,420017,380,Page 41,Text,No,,
mobot31753002350046,13888,420018,381,Page 42,Text,No,,
mobot31753002350046,13888,420019,382,Page 43,Text,No,,
mobot31753002350046,13888,420022,383,Page 44,Text,No,,
mobot31753002350046,13888,420023,384,Page 45,Text,No,,
mobot31753002350046,13888,420024,385,Page 46,Text,No,,
mobot31753002350046,13888,420025,386,Page 47,Text,No,,
mobot31753002350046,13888,420026,387,Page 48,Text,No,,
mobot31753002350046,13888,420027,388,Page 49,Text,No,,
mobot31753002350046,13888,420028,389,Page 50,Text,No,,
mobot31753002350046,13888,420029,390,Page 51,Text,No,,
mobot31753002350046,13888,420030,391,Page 52,Text,No,,
mobot31753002350046,13888,420031,392,Page 53,Text,No,,
mobot31753002350046,13888,420032,393,Page 54,Text,No,,
mobot31753002350046,13888,420033,394,Page 55,Text,No,,
mobot31753002350046,13888,420034,395,Page 56,Text,No,,
mobot31753002350046,13888,420035,396,Page 57,Text,No,,
mobot31753002350046,13888,420036,397,Page 58,Text,No,,
mobot31753002350046,13888,420037,398,Page 59,Text,No,,
mobot31753002350046,13888,420038,399,Page 60,Text,No,,
mobot31753002350046,13888,420039,400,Page 61,Text,No,,
mobot31753002350046,13888,420040,401,Page 62,Text,No,,
mobot31753002350046,13888,420041,402,Page 63,Text,No,,
mobot31753002350046,13888,420042,403,Page 64,Text,No,,
mobot31753002350046,13888,420043,404,Page 65,Text,No,,
mobot31753002350046,13888,420044,405,Page 66,Text,No,,
mobot31753002350046,13888,420045,406,Page 67,Text,No,,
mobot31753002350046,13888,420046,407,Page 68,Text,No,,
mobot31753002350046,13888,420047,408,Page 69,Text,No,,
mobot31753002350046,13888,420048,409,Page 70,Text,No,,
mobot31753002350046,13888,420049,410,Page 71,Text,No,,
mobot31753002350046,13888,420050,411,Page 72,Text,No,,
mobot31753002350046,13888,420051,412,Page 73,Text,No,,
mobot31753002350046,13888,420052,413,Page 74,Text,No,,
mobot31753002350046,13888,420053,414,Page 75,Text,No,,
mobot31753002350046,13888,420054,415,Page 76,Text,No,,
mobot31753002350046,13888,420055,416,Page 77,Text,No,,
mobot31753002350046,13888,420056,417,Page 78,Text,No,,
mobot31753002350046,13888,420057,418,,Text,No,,
mobot31753002350046,13888,420058,419,Page 79,Text,No,,
mobot31753002350046,13888,420059,420,Page 80,Text,No,,
mobot31753002350046,13888,420060,421,Page 81,Text,No,,
mobot31753002350046,13888,420061,422,Page 82,Text,No,,
mobot31753002350046,13888,420062,423,Page 83,Text,No,,
mobot31753002350046,13888,420063,424,Page 84,Text,No,,
mobot31753002350046,13888,420064,425,Page 85,Text,No,,
mobot31753002350046,13888,420065,426,Page 86,Text,No,,
mobot31753002350046,13888,420066,427,Page 87,Text,No,,
mobot31753002350046,13888,420067,428,Page 88,Text,No,,
mobot31753002350046,13888,420068,429,Page 89,Text,No,,
mobot31753002350046,13888,420069,430,Page 90,Text,No,,
mobot31753002350046,13888,420070,431,Page 91,Text,No,,
mobot31753002350046,13888,420071,432,Page 92,Text,No,,
mobot31753002350046,13888,420072,433,Page 93,Text,No,,
mobot31753002350046,13888,420073,434,Page 94,Text,No,,
mobot31753002350046,13888,420074,435,Page 95,Text,No,,
mobot31753002350046,13888,420075,436,Page 96,Text,No,,
mobot31753002350046,13888,420076,437,Page 97,Text,No,,
mobot31753002350046,13888,420077,438,Page 98,Text,No,,
mobot31753002350046,13888,420078,439,Page 99,Text,No,,
mobot31753002350046,13888,420079,440,Page 100,Text,No,,
mobot31753002350046,13888,420080,441,Page 101,Text,No,,
mobot31753002350046,13888,420081,442,Page 102,Text,No,,
mobot31753002350046,13888,420082,443,Page 103,Text,No,,
mobot31753002350046,13888,420083,444,Page 104,Text,No,,
mobot31753002350046,13888,420084,445,Page 105,Text,No,,
mobot31753002350046,13888,420085,446,Page 106,Text,No,,
mobot31753002350046,13888,420086,447,Page 107,Text,No,,
mobot31753002350046,13888,420087,448,Page 108,Text,No,,
mobot31753002350046,13888,420088,449,Page 109,Text,No,,
mobot31753002350046,13888,420089,450,Page 110,Text,No,,
mobot31753002350046,13888,420090,451,Page 111,Text,No,,
mobot31753002350046,13888,420091,452,Page 112,Text,No,,
mobot31753002350046,13888,420092,453,Page 113,Text,No,,
mobot31753002350046,13888,420093,454,Page 114,Text,No,,
mobot31753002350046,13888,420094,455,Page 115,Text,No,,
mobot31753002350046,13888,420095,456,Page 116,Text,No,,
mobot31753002350046,13888,420096,457,Page 117,Text,No,,
mobot31753002350046,13888,420097,458,Page 118,Text,No,,
mobot31753002350046,13888,420098,459,Page 119,Text,No,,
mobot31753002350046,13888,420099,460,Page 120,Text,No,,
mobot31753002350046,13888,420100,461,Page 121,Text,No,,
mobot31753002350046,13888,420101,462,Page 122,Text,No,,
mobot31753002350046,13888,420102,463,Page 123,Text,No,,
mobot31753002350046,13888,420103,464,Page 124,Text,No,,
mobot31753002350046,13888,420104,465,Page 125,Text,No,,
mobot31753002350046,13888,420105,466,Page 126,Text,No,,
mobot31753002350046,13888,420106,467,Page 127,Text,No,,
mobot31753002350046,13888,420107,468,Page 128,Text,No,,
mobot31753002350046,13888,420108,469,Page 129,Text,No,,
mobot31753002350046,13888,420109,470,Page 130,Text,No,,
mobot31753002350046,13888,420110,471,Page 131,Text,No,,
mobot31753002350046,13888,420111,472,Page 132,Text,No,,
mobot31753002350046,13888,420112,473,Page 133,Text,No,,
mobot31753002350046,13888,420113,474,Page 134,Text,No,,
mobot31753002350046,13888,420114,475,Page 135,Text,No,,
mobot31753002350046,13888,420115,476,Page 136,Text,No,,
mobot31753002350046,13888,420116,477,Page 137,Text,No,,
mobot31753002350046,13888,420117,478,Page 138,Text,No,,
mobot31753002350046,13888,420118,479,Page 139,Text,No,,
mobot31753002350046,13888,420119,480,Page 140,Text,No,,
mobot31753002350046,13888,420120,481,Page 141,Text,No,,
mobot31753002350046,13888,420121,482,Page 142,Text,No,,
mobot31753002350046,13888,420122,483,Page 143,Text,No,,
mobot31753002350046,13888,420123,484,Page 144,Text,No,,
mobot31753002350046,13888,420124,485,Page 145,Text,No,,
mobot31753002350046,13888,420125,486,Page 146,Text,No,,
mobot31753002350046,13888,420126,487,Page 147,Text,No,,
mobot31753002350046,13888,420127,488,Page 148,Text,No,,
mobot31753002350046,13888,420128,489,Page 149,Text,No,,
mobot31753002350046,13888,420129,490,Page 150,Text,No,,
mobot31753002350046,13888,420130,491,Page 151,Text,No,,
mobot31753002350046,13888,420131,492,Page 152,Text,No,,
mobot31753002350046,13888,420132,493,Page 153,Text,No,,
mobot31753002350046,13888,420133,494,Page 154,Text,No,,
mobot31753002350046,13888,420134,495,Page 155,Text,No,,
mobot31753002350046,13888,420135,496,Page 156,Text,No,,
mobot31753002350046,13888,420136,497,Page 157,Text,No,,
mobot31753002350046,13888,420137,498,Page 158,Text,No,,
mobot31753002350046,13888,420138,499,Page 159,Text,No,,
mobot31753002350046,13888,420139,500,Page 160,Text,No,,
mobot31753002350046,13888,420140,501,Page 161,Text,No,,
mobot31753002350046,13888,420141,502,Page 162,Text,No,,
mobot31753002350046,13888,420142,503,Page 163,Text,No,,
mobot31753002350046,13888,420143,504,Page 164,Text,No,,
mobot31753002350046,13888,420144,505,Page 165,Text,No,,
mobot31753002350046,13888,420145,506,Page 166,Text,No,,
mobot31753002350046,13888,420146,507,Page 167,Text,No,,
mobot31753002350046,13888,420147,508,Page 168,Text,No,,
mobot31753002350046,13888,420148,509,Page 169,Text,No,,
mobot31753002350046,13888,420149,510,Page 170,Text,No,,
mobot31753002350046,13888,420150,511,Page 171,Text,No,,
mobot31753002350046,13888,420151,512,Page 172,Text,No,,
mobot31753002350046,13888,420152,513,Page 173,Text,No,,
mobot31753002350046,13888,420153,514,Page 174,Text,No,,
mobot31753002350046,13888,420154,515,Page 175,Text,No,,
mobot31753002350046,13888,420155,516,Page 176,Text,No,,
mobot31753002350046,13888,420156,517,Page 177,Text,No,,
mobot31753002350046,13888,420157,518,Page 178,Text,No,,
mobot31753002350046,13888,420158,519,Page 179,Text,No,,
mobot31753002350046,13888,420159,520,Page 180,Text,No,,
mobot31753002350046,13888,420160,521,Page 181,Text,No,,
mobot31753002350046,13888,420161,522,Page 182,Text,No,,
mobot31753002350046,13888,420162,523,Page 183,Text,No,,
mobot31753002350046,13888,420163,524,Page 184,Text,No,,
mobot31753002350046,13888,420164,525,Page 185,Text,No,,
mobot31753002350046,13888,420165,526,Page 186,Text,No,,
mobot31753002350046,13888,420166,527,Page 187,Text,No,,
mobot31753002350046,13888,420167,528,Page 188,Text,No,,
mobot31753002350046,13888,420168,529,Page 189,Text,No,,
mobot31753002350046,13888,420169,530,Page 190,Text,No,,
mobot31753002350046,13888,420170,531,Page 191,Text,No,,
mobot31753002350046,13888,420171,532,Page 192,Text,No,,
mobot31753002350046,13888,420172,533,Page 193,Text,No,,
mobot31753002350046,13888,420173,534,Page 194,Text,No,,
mobot31753002350046,13888,420174,535,Page 195,Text,No,,
mobot31753002350046,13888,420175,536,Page 196,Text,No,,
mobot31753002350046,13888,420176,537,Page 197,Text,No,,
mobot31753002350046,13888,420177,538,Page 198,Text,No,,
mobot31753002350046,13888,420178,539,Page 199,Text,No,,
mobot31753002350046,13888,420179,540,Page 200,Text,No,,
mobot31753002350046,13888,420180,541,Page 201,Text,No,,
mobot31753002350046,13888,420181,542,Page 202,Text,No,,
mobot31753002350046,13888,420182,543,Page 203,Text,No,,
mobot31753002350046,13888,420183,544,Page 204,Text,No,,
mobot31753002350046,13888,420184,545,Page 205,Text,No,,
mobot31753002350046,13888,420185,546,Page 206,Text,No,,
mobot31753002350046,13888,420186,547,Tafel I,Illustration,Yes,,
mobot31753002350046,13888,420187,548,Tafel II,Illustration,Yes,,
mobot31753002350046,13888,420188,549,Tafel III,Illustration,Yes,,
mobot31753002350046,13888,420189,550,Tafel IV,Illustration,Yes,,
mobot31753002350046,13888,420190,551,Tafel V,Illustration,Yes,,
mobot31753002350046,13888,420191,552,Tafel VI,Illustration,Yes,,
mobot31753002350046,13888,420192,553,Tafel VII,Illustration,Yes,,
mobot31753002350046,13888,420193,554,Tafel VIII,Illustration,Yes,,
mobot31753002350046,13888,420194,555,Tafel IX,Illustration,Yes,,
mobot31753002350046,13888,420195,556,Tafel X,Illustration,Yes,,
mobot31753002350046,13888,420196,557,Tafel XI,Illustration,Yes,,
mobot31753002350046,13888,420197,558,Tafel XII,Illustration,Yes,,
mobot31753002350046,13888,420198,559,Tafel XIII,Illustration,Yes,,
mobot31753002350046,13888,420199,560,Tafel XIV,Illustration,Yes,,
mobot31753002350046,13888,420200,561,Tafel XV,Illustration,Yes,,
mobot31753002350046,13888,420201,562,Tafel XVI,Illustration,Yes,,
mobot31753002350046,13888,35392068,563,,Text,No,,
mobot31753002350046,13888,35392069,564,,Text,No,,
mobot31753002350046,13888,35392070,565,,Text,No,,
mobot31753002350046,13888,35392071,566,,Text,No,,
mobot31753002350046,13888,35392072,567,,Text,No,,
mobot31753002350046,13888,35392073,568,,Text,No,,
mobot31753002350046,13888,35392074,569,,Text,No,,
mobot31753002350046,13888,35392075,570,,Text,No,,
mobot31753002350046,13888,35392076,571,,Text,No,,
mobot31753002350046,13888,35392077,572,,Text,No,,
mobot31753002350046,13888,35392078,573,,Text,No,,
mobot31753002350046,13888,35392079,574,,Text,No,,
mobot31753002350046,13888,35392080,575,,Text,No,,
mobot31753002350046,13888,35392081,576,,Text,No,,
mobot31753002350046,13888,35392082,577,,Text,No,,
mobot31753002350046,13888,35392083,578,,Text,No,,
mobot31753002350046,13888,35392084,579,,Text,No,,
mobot31753002350046,13888,35392085,580,,Text,No,,
mobot31753002350046,13888,35392086,581,,Text,No,,
mobot31753002350046,13888,35392087,582,,Text,No,,
mobot31753002350046,13888,35392088,583,,Text,No,,
mobot31753002350046,13888,35392089,584,,Text,No,,
mobot31753002350046,13888,35392090,585,,Text,No,,
mobot31753002350046,13888,35392091,586,,Text,No,,
mobot31753002350046,13888,35392092,587,,Text,No,,
mobot31753002350046,13888,35392093,588,,Text,No,,
mobot31753002350046,13888,35392094,589,,Text,No,,
mobot31753002350046,13888,35392095,590,,Text,No,,
mobot31753002350046,13888,35392096,591,,Text,No,,
mobot31753002350046,13888,35392097,592,,Text,No,,
mobot31753002350046,13888,35392098,593,,Text,No,,
mobot31753002350046,13888,35392099,594,,Text,No,,
mobot31753002350046,13888,35392100,595,,Text,No,,
mobot31753002350046,13888,35392101,596,,Text,No,,
mobot31753002350046,13888,35392102,597,,Text,No,,
mobot31753002350194,13903,427563,1,,"Title Page, Text",No,,
mobot31753002350194,13903,427564,2,,Text,No,,
mobot31753002350194,13903,427565,3,Page III,Text,No,,
mobot31753002350194,13903,427566,4,Page IV,Text,No,,
mobot31753002350194,13903,427567,5,Page V,Text,No,,
mobot31753002350194,13903,427568,6,Page VI,Text,No,,
mobot31753002350194,13903,427569,7,Page VII,Text,No,,
mobot31753002350194,13903,427570,8,Page VIII,Text,No,,
mobot31753002350194,13903,427571,9,Page IX,Text,No,,
mobot31753002350194,13903,427572,10,Page X,Text,No,,
mobot31753002350194,13903,427573,11,Page XI,Text,No,,
mobot31753002350194,13903,427574,12,Page XII,Text,No,,
mobot31753002350194,13903,427575,13,Page XIII,Text,No,,
mobot31753002350194,13903,427576,14,Page XIV,Text,No,,
mobot31753002350194,13903,427577,15,Page XV,Text,No,,
mobot31753002350194,13903,427578,16,Page XVI,Text,No,,
mobot31753002350194,13903,427579,17,Page XVII,Text,No,,
mobot31753002350194,13903,427580,18,Page XVIII,Text,No,,
mobot31753002350194,13903,427581,19,Page XIX,Text,No,,
mobot31753002350194,13903,427582,20,Page XX,Text,No,,
mobot31753002350194,13903,427583,21,Page XXI,Text,No,,
mobot31753002350194,13903,427584,22,Page XXII,Text,No,,
mobot31753002350194,13903,427585,23,Page XXIII,Text,No,,
mobot31753002350194,13903,427586,24,Page XXIV,Text,No,,
mobot31753002350194,13903,427587,25,Page 1,Text,No,,
mobot31753002350194,13903,427588,26,Page 2,Text,No,,
mobot31753002350194,13903,427589,27,Page 3,Text,No,,
mobot31753002350194,13903,427590,28,Page 4,Text,No,,
mobot31753002350194,13903,427591,29,Page 5,Text,No,,
mobot31753002350194,13903,427592,30,Page 6,Text,No,,
mobot31753002350194,13903,427593,31,Page 7,Text,No,,
mobot31753002350194,13903,427594,32,Page 8,Text,No,,
mobot31753002350194,13903,427595,33,Page 9,Text,No,,
mobot31753002350194,13903,427596,34,Page 10,Text,No,,
mobot31753002350194,13903,427597,35,Page 11,Text,No,,
mobot31753002350194,13903,427598,36,Page 12,Text,No,,
mobot31753002350194,13903,427599,37,Page 13,Text,No,,
mobot31753002350194,13903,427600,38,Page 14,Text,No,,
mobot31753002350194,13903,427601,39,Page 15,Text,No,,
mobot31753002350194,13903,427602,40,Page 16,Text,No,,
mobot31753002350194,13903,427603,41,Page 17,Text,No,,
mobot31753002350194,13903,427604,42,Page 18,Text,No,,
mobot31753002350194,13903,427605,43,Page 19,Text,No,,
mobot31753002350194,13903,427606,44,Page 20,Text,No,,
mobot31753002350194,13903,427607,45,Page 21,Text,No,,
mobot31753002350194,13903,427608,46,Page 22,Text,No,,
mobot31753002350194,13903,427609,47,Page 23,Text,No,,
mobot31753002350194,13903,427610,48,Page 24,Text,No,,
mobot31753002350194,13903,427611,49,Page 25,Text,No,,
mobot31753002350194,13903,427612,50,Page 26,Text,No,,
mobot31753002350194,13903,427613,51,Page 27,Text,No,,
mobot31753002350194,13903,427614,52,Page 28,Text,No,,
mobot31753002350194,13903,427615,53,Page 29,Text,No,,
mobot31753002350194,13903,427616,54,Page 30,Text,No,,
mobot31753002350194,13903,427617,55,Page 31,Text,No,,
mobot31753002350194,13903,427618,56,Page 32,Text,No,,
mobot31753002350194,13903,427619,57,Page 1,Text,No,,
mobot31753002350194,13903,427620,58,Page 2,Text,No,,
mobot31753002350194,13903,427621,59,Page 3,Text,No,,
mobot31753002350194,13903,427622,60,Page 4,Text,No,,
mobot31753002350194,13903,427623,61,Page 5,Text,No,,
mobot31753002350194,13903,427624,62,Page 6,Text,No,,
mobot31753002350194,13903,427625,63,Page 7,Text,No,,
mobot31753002350194,13903,427626,64,Page 8,Text,No,,
mobot31753002350194,13903,427627,65,Page 9,Text,No,,
mobot31753002350194,13903,427628,66,Page 10,Text,No,,
mobot31753002350194,13903,427629,67,Page 11,Text,No,,
mobot31753002350194,13903,427630,68,Page 12,Text,No,,
mobot31753002350194,13903,427631,69,Page 13,Text,No,,
mobot31753002350194,13903,427632,70,Page 14,Text,No,,
mobot31753002350194,13903,427633,71,Page 15,Text,No,,
mobot31753002350194,13903,427634,72,Page 16,Text,No,,
mobot31753002350194,13903,427635,73,Page 17,Text,No,,
mobot31753002350194,13903,427636,74,Page 18,Text,No,,
mobot31753002350194,13903,427637,75,Page 19,Text,No,,
mobot31753002350194,13903,427638,76,Page 20,Text,No,,
mobot31753002350194,13903,427639,77,Page 21,Text,No,,
mobot31753002350194,13903,427640,78,Page 22,Text,No,,
mobot31753002350194,13903,427641,79,Page 23,Text,No,,
mobot31753002350194,13903,427642,80,Page 24,Text,No,,
mobot31753002350194,13903,427643,81,Page 25,Text,No,,
mobot31753002350194,13903,427644,82,Page 26,Text,No,,
mobot31753002350194,13903,427645,83,Page 27,Text,No,,
mobot31753002350194,13903,427646,84,Page 28,Text,No,,
mobot31753002350194,13903,427647,85,Page 29,Text,No,,
mobot31753002350194,13903,427648,86,Page 30,Text,No,,
mobot31753002350194,13903,427649,87,Page 31,Text,No,,
mobot31753002350194,13903,427650,88,Page 32,Text,No,,
mobot31753002350194,13903,427651,89,Page 33,Text,No,,
mobot31753002350194,13903,427652,90,Page 34,Text,No,,
mobot31753002350194,13903,427653,91,Page 35,Text,No,,
mobot31753002350194,13903,427654,92,Page 36,Text,No,,
mobot31753002350194,13903,427655,93,Page 37,Text,No,,
mobot31753002350194,13903,427656,94,Page 38,Text,No,,
mobot31753002350194,13903,427657,95,Page 39,Text,No,,
mobot31753002350194,13903,427658,96,Page 40,Text,No,,
mobot31753002350194,13903,427659,97,Page 41,Text,No,,
mobot31753002350194,13903,427660,98,Page 42,Text,No,,
mobot31753002350194,13903,427661,99,Page 43,Text,No,,
mobot31753002350194,13903,427662,100,Page 44,Text,No,,
mobot31753002350194,13903,427663,101,Page 45,Text,No,,
mobot31753002350194,13903,427664,102,Page 46,Text,No,,
mobot31753002350194,13903,427665,103,Page 47,Text,No,,
mobot31753002350194,13903,427666,104,Page 48,Text,No,,
mobot31753002350194,13903,427667,105,Page 49,Text,No,,
mobot31753002350194,13903,427668,106,Page 50,Text,No,,
mobot31753002350194,13903,427669,107,Page 51,Text,No,,
