Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002733639,14690,656696,716,Page 1155,Text,No,,
mobot31753002733639,14690,656697,717,Page 1156,Text,No,,
mobot31753002733639,14690,656698,718,Page 1157,Text,No,,
mobot31753002733639,14690,656699,719,Page 1158,Text,No,,
mobot31753002733639,14690,656700,720,Page 1159,Text,No,,
mobot31753002733639,14690,656701,721,Page 1160,Text,No,,
mobot31753002733639,14690,656702,722,Page 1161,Text,No,,
mobot31753002733639,14690,656703,723,Page 1162,Text,No,,
mobot31753002733639,14690,656704,724,Page 1163,Text,No,,
mobot31753002733639,14690,656705,725,Page 1164,Text,No,,
mobot31753002733639,14690,656706,726,Page 1165,Text,No,,
mobot31753002733639,14690,656707,727,Page 1166,Text,No,,
mobot31753002733639,14690,656708,728,Page 1167,Text,No,,
mobot31753002733639,14690,656709,729,Page 1168,Text,No,,
mobot31753002733639,14690,656710,730,Page 1169,Text,No,,
mobot31753002733639,14690,656711,731,Page 1170,Text,No,,
mobot31753002733639,14690,656712,732,Page 1171,Text,No,,
mobot31753002733639,14690,656713,733,Page 1172,Text,No,,
mobot31753002733639,14690,656714,734,Page 1173,Text,No,,
mobot31753002733639,14690,656715,735,Page 1174,Text,No,,
mobot31753002733639,14690,656716,736,Page 1175,Text,No,,
mobot31753002733639,14690,656717,737,Page 1176,Text,No,,
mobot31753002733639,14690,656718,738,Page 1177,Text,No,,
mobot31753002733639,14690,656719,739,Page 1178,Text,No,,
mobot31753002733639,14690,656720,740,Page 1179,Text,No,,
mobot31753002733639,14690,656721,741,Page 1180,Text,No,,
mobot31753002733639,14690,656722,742,Page 1181,Text,No,,
mobot31753002733639,14690,656723,743,Page 1182,Text,No,,
mobot31753002733639,14690,656724,744,Page 1183,Text,No,,
mobot31753002733639,14690,656725,745,Page 1184,Text,No,,
mobot31753002733639,14690,656726,746,Page 1185,Text,No,,
mobot31753002733639,14690,656727,747,Page 1186,Text,No,,
mobot31753002733639,14690,656728,748,Page 1187,Text,No,,
mobot31753002733639,14690,656729,749,Page 1188,Text,No,,
mobot31753002733639,14690,656730,750,Page 1189,Text,No,,
mobot31753002733639,14690,656731,751,Page 1190,Text,No,,
mobot31753002733639,14690,656732,752,Page 1191,Text,No,,
mobot31753002733639,14690,656733,753,Page 1192,Text,No,,
mobot31753002733639,14690,656734,754,Page 1193,Text,No,,
mobot31753002733639,14690,656735,755,Page 1194,Text,No,,
mobot31753002733639,14690,656736,756,Page 1195,Text,No,,
mobot31753002733639,14690,656737,757,Page 1196,Text,No,,
mobot31753002733639,14690,656738,758,Page 1197,Text,No,,
mobot31753002733639,14690,656739,759,Page 1198,Text,No,,
mobot31753002733639,14690,656740,760,Page 1199,Text,No,,
mobot31753002733639,14690,656741,761,Page 1200,Text,No,,
mobot31753002733639,14690,656742,762,Page 1201,Text,No,,
mobot31753002733639,14690,656743,763,Page 1202,Text,No,,
mobot31753002733639,14690,656744,764,Page 1203,Text,No,,
mobot31753002733639,14690,656745,765,Page 1204,Text,No,,
mobot31753002733639,14690,656746,766,Page 1205,Text,No,,
mobot31753002733639,14690,656747,767,Page 1206,Text,No,,
mobot31753002733639,14690,656748,768,Page 1207,Text,No,,
mobot31753002733639,14690,656749,769,Page 1208,Text,No,,
mobot31753002733639,14690,656750,770,Page 1209,Text,No,,
mobot31753002733639,14690,656751,771,Page 1210,Text,No,,
mobot31753002733639,14690,656752,772,Page 1211,Text,No,,
mobot31753002733639,14690,656753,773,Page 1212,Text,No,,
mobot31753002733639,14690,656754,774,Page 1213,Text,No,,
mobot31753002733639,14690,656755,775,Page 1214,Text,No,,
mobot31753002733639,14690,656756,776,Page 1215,Text,No,,
mobot31753002733639,14690,656757,777,Page [1216],Blank,No,,
mobot31753002733639,14690,656758,778,Page [1217],Appendix,No,,
mobot31753002733639,14690,656759,779,Page 1218,Appendix,No,,
mobot31753002733639,14690,656760,780,Page 1219,Appendix,No,,
mobot31753002733639,14690,656761,781,Page 1220,Appendix,No,,
mobot31753002733639,14690,656762,782,Page 1221,Appendix,No,,
mobot31753002733639,14690,656763,783,Page 1222,Appendix,No,,
mobot31753002733639,14690,656764,784,Page 1223,Appendix,No,,
mobot31753002733639,14690,656765,785,Page 1224,Appendix,No,,
mobot31753002733639,14690,656766,786,Page 1225,Appendix,No,,
mobot31753002733639,14690,656767,787,Page 1226,Appendix,No,,
mobot31753002733639,14690,656768,788,Page 1227,Appendix,No,,
mobot31753002733639,14690,656769,789,Page 1228,Appendix,No,,
mobot31753002733639,14690,656770,790,Page 1229,Index,No,,
mobot31753002733639,14690,656771,791,Page 1230,Index,No,,
mobot31753002733639,14690,656772,792,Page 1231,Index,No,,
mobot31753002733639,14690,656773,793,Page 1232,Index,No,,
mobot31753002733639,14690,656774,794,Page 1233,Index,No,,
mobot31753002733639,14690,656775,795,Page 1234,Index,No,,
mobot31753002733639,14690,656776,796,Page 1235,Index,No,,
mobot31753002733639,14690,656777,797,Page 1236,Index,No,,
mobot31753002733639,14690,656778,798,Page 1237,Index,No,,
mobot31753002733639,14690,656779,799,Page 1238,Index,No,,
mobot31753002733639,14690,656780,800,Page 1239,Index,No,,
mobot31753002733639,14690,656781,801,Page 1240,Index,No,,
mobot31753002733639,14690,656782,802,Page 1241,Index,No,,
mobot31753002733639,14690,656783,803,Page 1242,Index,No,,
mobot31753002733639,14690,656784,804,Page 1243,Index,No,,
mobot31753002733639,14690,656785,805,Page 1244,Index,No,,
mobot31753002733639,14690,656786,806,Page 1245,Index,No,,
mobot31753002733639,14690,656787,807,Page 1246,Index,No,,
mobot31753002733639,14690,656788,808,Page 1247,Index,No,,
mobot31753002733639,14690,656789,809,Page 1248,Index,No,,
mobot31753002733639,14690,656790,810,Page 1249,Index,No,,
mobot31753002733639,14690,656791,811,Page 1250,Index,No,,
mobot31753002733639,14690,656792,812,Page 1251,Index,No,,
mobot31753002733639,14690,656793,813,Page [1252],Index,No,,
mobot31753002733639,14690,656794,814,Page 1253,Index,No,,
mobot31753002733639,14690,656795,815,Page 1254,Index,No,,
mobot31753002733639,14690,656796,816,Page 1255,Index,No,,
mobot31753002733639,14690,656797,817,Page 1256,Index,No,,
mobot31753002733639,14690,656798,818,Page 1257,Index,No,,
mobot31753002733639,14690,656799,819,Page 1258,Index,No,,
mobot31753000247871,18435,2234459,1,,"Title Page, Illustration",Yes,,
mobot31753000247871,18435,2234460,2,,Text,No,,
mobot31753000247871,18435,2234461,3,,Table of Contents,No,,
mobot31753000247871,18435,2234462,4,Page 5,Text,No,,
mobot31753000247871,18435,2234463,5,Page 6,Text,No,,
mobot31753000247871,18435,2234464,6,Page 7,Text,No,,
mobot31753000247871,18435,2234465,7,Page 8,Text,No,,
mobot31753000247871,18435,2234466,8,Page 9,Text,No,,
mobot31753000247871,18435,2234467,9,Page 10,Text,No,,
mobot31753000247871,18435,2234468,10,Page 11,Text,No,,
mobot31753000247871,18435,2234469,11,Page 12,Text,No,,
mobot31753000247871,18435,2234470,12,Page 13,Text,No,,
mobot31753000247871,18435,2234471,13,Page 14,Text,No,,
mobot31753000247871,18435,2234472,14,Page 15,Text,No,,
mobot31753000247871,18435,2234473,15,Page 16,Text,No,,
mobot31753000247871,18435,2234474,16,Page 17,Text,No,,
mobot31753000247871,18435,2234475,17,Page 18,Text,No,,
mobot31753000247871,18435,2234476,18,Page 19,Text,No,,
mobot31753000247871,18435,2234477,19,Page 20,Text,No,,
mobot31753000247871,18435,2234478,20,Page 21,Text,No,,
mobot31753000247871,18435,2234479,21,Page 22,Text,No,,
mobot31753000247871,18435,2234480,22,Page 23,Text,No,,
mobot31753000247871,18435,2234481,23,Page 24,Text,No,,
mobot31753000247871,18435,2234482,24,Page 25,Text,No,,
mobot31753000247871,18435,2234483,25,Page 26,Text,No,,
mobot31753000247871,18435,2234484,26,Page 27,Text,No,,
mobot31753000247871,18435,2234485,27,Page 28,Text,No,,
mobot31753000247871,18435,2234486,28,Page 29,Text,No,,
mobot31753000247871,18435,2234487,29,Page 30,Text,No,,
mobot31753000247871,18435,2234488,30,Page 31,Text,No,,
mobot31753000247871,18435,2234489,31,Page 32,Text,No,,
mobot31753000247871,18435,2234490,32,Page 33,Text,No,,
mobot31753000247871,18435,2234491,33,Page 34,Text,No,,
mobot31753000247871,18435,2234492,34,Page 35,Text,No,,
mobot31753000247871,18435,2234493,35,Page 36,Text,No,,
mobot31753000247871,18435,2234494,36,Page 37,Text,No,,
mobot31753000247871,18435,2234495,37,Page 38,Text,No,,
mobot31753000247871,18435,2234496,38,Page 39,Text,No,,
mobot31753000247871,18435,2234497,39,Page 40,Text,No,,
mobot31753000247871,18435,2234498,40,Page 41,Text,No,,
mobot31753000247871,18435,2234499,41,Page 42,Text,No,,
mobot31753000247871,18435,2234500,42,Page 43,Text,No,,
mobot31753000247871,18435,2234501,43,Page 44,Text,No,,
mobot31753000247871,18435,2234502,44,Page 45,Text,No,,
mobot31753000247871,18435,2234503,45,Page 46,Text,No,,
mobot31753000247871,18435,2234504,46,Page 47,Text,No,,
mobot31753000247871,18435,2234505,47,Page 48,Text,No,,
mobot31753000247871,18435,2234506,48,Page 49,Text,No,,
mobot31753000247871,18435,2234507,49,Page 50,Text,No,,
mobot31753000247871,18435,2234508,50,Page 51,Text,No,,
mobot31753000247871,18435,2234509,51,Page 52,Text,No,,
mobot31753000247871,18435,2234510,52,Page 53,Text,No,,
mobot31753000247871,18435,2234511,53,Page 54,Text,No,,
mobot31753000247871,18435,2234512,54,Page 55,Text,No,,
mobot31753000247871,18435,2234513,55,Page 56,Text,No,,
mobot31753000247871,18435,2234514,56,Page 57,Text,No,,
mobot31753000247871,18435,2234515,57,Page 58,Text,No,,
mobot31753000247871,18435,2234516,58,Page 59,Text,No,,
mobot31753000247871,18435,2234517,59,Page 60,Text,No,,
mobot31753000247871,18435,2234518,60,Page 61,Text,No,,
mobot31753000247871,18435,2234519,61,Page 62,Text,No,,
mobot31753000247871,18435,2234520,62,Page 63,Text,No,,
mobot31753000247871,18435,2234521,63,Page 64,Text,No,,
mobot31753000247871,18435,2234522,64,Page 65,Text,No,,
mobot31753000247871,18435,2234523,65,Page 66,Text,No,,
mobot31753000247871,18435,2234524,66,Page 67,Text,No,,
mobot31753000247871,18435,2234525,67,Page 68,Text,No,,
mobot31753000247871,18435,2234526,68,Page 69,Text,No,,
mobot31753000247871,18435,2234527,69,Page 70,Text,No,,
mobot31753000247871,18435,2234528,70,Page 71,Text,No,,
mobot31753000247871,18435,2234529,71,Page 72,Text,No,,
mobot31753000247871,18435,2234530,72,Page 73,Text,No,,
mobot31753000247871,18435,2234531,73,Page 74,Text,No,,
mobot31753000247871,18435,2234532,74,Page 75,Text,No,,
mobot31753000247871,18435,2234533,75,Page 76,Text,No,,
mobot31753000247871,18435,2234534,76,Page 77,Text,No,,
mobot31753000247871,18435,2234535,77,Page 78,Text,No,,
mobot31753000247871,18435,2234536,78,Page 79,Text,No,,
mobot31753000247871,18435,2234537,79,Page 80,Text,No,,
mobot31753000247871,18435,2234538,80,Page 81,Text,No,,
mobot31753000247871,18435,2234539,81,Page 82,Text,No,,
mobot31753000247871,18435,2234540,82,Page 83,Text,No,,
mobot31753000247871,18435,2234541,83,Page 84,Text,No,,
mobot31753000247871,18435,2234542,84,Page 85,Text,No,,
mobot31753000247871,18435,2234543,85,Page 86,Text,No,,
mobot31753000247871,18435,2234544,86,Page 87,Text,No,,
mobot31753000247871,18435,2234545,87,Page 88,Text,No,,
mobot31753000247871,18435,2234546,88,Page 89,Text,No,,
mobot31753000247871,18435,2234547,89,Page 90,Text,No,,
mobot31753000247871,18435,2234548,90,Page 91,Text,No,,
mobot31753000247871,18435,2234549,91,Page 92,Text,No,,
mobot31753000247871,18435,2234550,92,Page 93,Text,No,,
mobot31753000247871,18435,2234551,93,Page 94,Text,No,,
mobot31753000247871,18435,2234552,94,Page 95,Text,No,,
mobot31753000247871,18435,2234553,95,Page 96,Text,No,,
mobot31753000247871,18435,2234554,96,Page 97,Text,No,,
mobot31753000247871,18435,2234555,97,Page 98,Text,No,,
mobot31753000247871,18435,2234556,98,Page 99,Text,No,,
mobot31753000247871,18435,2234557,99,Page 100,Text,No,,
mobot31753000247871,18435,2234558,100,Page 101,Text,No,,
mobot31753000247871,18435,2234559,101,Page 102,Text,No,,
mobot31753000247871,18435,2234560,102,Page 103,Text,No,,
mobot31753000247871,18435,2234561,103,Page 104,Text,No,,
mobot31753000247871,18435,2234562,104,Page 105,Text,No,,
mobot31753000247871,18435,2234563,105,Page 106,Text,No,,
mobot31753000247871,18435,2234564,106,Page 107,Text,No,,
mobot31753000247871,18435,2234565,107,Page 108,Text,No,,
mobot31753000247871,18435,2234566,108,Page 109,Text,No,,
mobot31753000247871,18435,2234567,109,Page 110,Text,No,,
mobot31753000247871,18435,2234568,110,Page 111,Text,No,,
mobot31753000247871,18435,2234569,111,Page 112,Text,No,,
mobot31753000247871,18435,2234570,112,Page 113,Text,No,,
mobot31753000247871,18435,2234571,113,Page 114,Text,No,,
mobot31753000247871,18435,2234572,114,Page 115,Text,No,,
mobot31753000247871,18435,2234573,115,Page 116,Text,No,,
mobot31753000247871,18435,2234574,116,Page 117,Text,No,,
mobot31753000247871,18435,2234575,117,Page 118,Text,No,,
mobot31753000247871,18435,2234576,118,Page 119,Text,No,,
mobot31753000247871,18435,2234577,119,Page 120,Text,No,,
mobot31753000247871,18435,2234578,120,Page 121,Text,No,,
mobot31753000247871,18435,2234579,121,Page 122,Text,No,,
mobot31753000247871,18435,2234580,122,Page 123,Text,No,,
mobot31753000247871,18435,2234581,123,Page 124,Text,No,,
mobot31753000247871,18435,2234582,124,Page 125,Text,No,,
mobot31753000247871,18435,2234583,125,Page 126,Text,No,,
mobot31753000247871,18435,2234584,126,Page 127,Text,No,,
mobot31753000247871,18435,2234585,127,Page 128,Text,No,,
mobot31753000247871,18435,2234586,128,Page 129,Text,No,,
mobot31753000247871,18435,2234587,129,Page 130,Text,No,,
mobot31753000247871,18435,2234588,130,Page 131,Text,No,,
mobot31753000247871,18435,2234589,131,Page 132,Text,No,,
mobot31753000247871,18435,2234590,132,Page 133,Text,No,,
mobot31753000247871,18435,2234591,133,Page 134,Text,No,,
mobot31753000247871,18435,2234592,134,Page 135,Text,No,,
mobot31753000247871,18435,2234593,135,Page 136,Text,No,,
mobot31753000247871,18435,2234594,136,Page 137,Text,No,,
mobot31753000247871,18435,2234595,137,Page 138,Text,No,,
mobot31753000247871,18435,2234596,138,Page 139,Text,No,,
mobot31753000247871,18435,2234597,139,Page 140,Text,No,,
mobot31753000247871,18435,2234598,140,Page 141,Text,No,,
mobot31753000247871,18435,2234599,141,Page 142,Text,No,,
mobot31753000247871,18435,2234600,142,Page 143,Text,No,,
mobot31753000247871,18435,2234601,143,Page 144,Text,No,,
mobot31753000247871,18435,2234602,144,Page 145,Text,No,,
mobot31753000247871,18435,2234603,145,Page 146,Text,No,,
mobot31753000247871,18435,2234604,146,Page 147,Text,No,,
mobot31753000247871,18435,2234605,147,Page 148,Text,No,,
mobot31753000247871,18435,2234606,148,Page 149,Text,No,,
mobot31753000247871,18435,2234607,149,Page 150,Text,No,,
mobot31753000247871,18435,2234608,150,Page 151,Text,No,,
mobot31753000247871,18435,2234609,151,Page 152,Text,No,,
mobot31753000247871,18435,2234610,152,Page 153,Text,No,,
mobot31753000247871,18435,2234611,153,Page 154,Text,No,,
mobot31753000247871,18435,2234612,154,Page 155,Text,No,,
mobot31753000247871,18435,2234613,155,Page 156,Text,No,,
mobot31753000247871,18435,2234614,156,Page 157,Text,No,,
mobot31753000247871,18435,2234615,157,Page 158,Text,No,,
mobot31753000247871,18435,2234616,158,Page 159,Text,No,,
mobot31753000247871,18435,2234617,159,Page 160,Text,No,,
mobot31753000247871,18435,2234618,160,Page 161,Text,No,,
mobot31753000247871,18435,2234619,161,Page 162,Text,No,,
mobot31753000247871,18435,2234620,162,Page 163,Text,No,,
mobot31753000247871,18435,2234621,163,Page 164,Text,No,,
mobot31753000247871,18435,2234622,164,Page 165,Text,No,,
mobot31753000247871,18435,2234623,165,Page 166,Text,No,,
mobot31753000247871,18435,2234624,166,Page 167,Text,No,,
mobot31753000247871,18435,2234625,167,Page 168,Text,No,,
mobot31753000247871,18435,2234626,168,Page 169,Text,No,,
mobot31753000247871,18435,2234627,169,Page 170,Text,No,,
mobot31753000247871,18435,2234628,170,Page 171,Text,No,,
mobot31753000247871,18435,2234629,171,Page 172,Text,No,,
mobot31753000247871,18435,2234630,172,Page 173,Text,No,,
mobot31753000247871,18435,2234631,173,Page 174,Text,No,,
mobot31753000247871,18435,2234632,174,Page 175,Text,No,,
mobot31753000247871,18435,2234633,175,Page 176,Text,No,,
mobot31753000247871,18435,2234634,176,Page 177,Text,No,,
mobot31753000247871,18435,2234635,177,Page 178,Text,No,,
mobot31753000247871,18435,2234636,178,Page 179,Text,No,,
mobot31753000247871,18435,2234637,179,Page 180,Text,No,,
mobot31753000247871,18435,2234638,180,Page 181,Text,No,,
mobot31753000247871,18435,2234639,181,Page 182,Text,No,,
mobot31753000247871,18435,2234640,182,Page 183,Text,No,,
mobot31753000247871,18435,2234641,183,Page 184,Text,No,,
mobot31753000247871,18435,2234642,184,Page 185,Text,No,,
mobot31753000247871,18435,2234643,185,Page 186,Text,No,,
mobot31753000247871,18435,2234644,186,Page 187,Text,No,,
mobot31753000247871,18435,2234645,187,Page 188,Text,No,,
mobot31753000247871,18435,2234646,188,Page 189,Text,No,,
mobot31753000247871,18435,2234647,189,Page 190,Text,No,,
mobot31753000247871,18435,2234648,190,Page 191,Text,No,,
mobot31753000247871,18435,2234649,191,Page 192,Text,No,,
mobot31753000247871,18435,2234650,192,Page 193,Text,No,,
mobot31753000247871,18435,2234651,193,Page 194,Text,No,,
mobot31753000247871,18435,2234652,194,Page 195,Text,No,,
mobot31753000247871,18435,2234653,195,Page 196,Text,No,,
mobot31753000247871,18435,2234654,196,Page 197,Text,No,,
mobot31753000247871,18435,2234655,197,Page 198,Text,No,,
mobot31753000247871,18435,2234656,198,Page 199,Text,No,,
mobot31753000247871,18435,2234657,199,Page 200,Text,No,,
mobot31753000247871,18435,2234658,200,Page 201,Text,No,,
mobot31753000247871,18435,2234659,201,Page 202,Text,No,,
mobot31753000247871,18435,2234660,202,Page 203,Text,No,,
mobot31753000247871,18435,2234661,203,Page 204,Text,No,,
mobot31753000247871,18435,2234662,204,Page 205,Text,No,,
mobot31753000247871,18435,2234663,205,Page 206,Text,No,,
mobot31753000247871,18435,2234664,206,Page 207,Text,No,,
mobot31753000247871,18435,2234665,207,Page 208,Text,No,,
mobot31753000247871,18435,2234666,208,Page 209,Text,No,,
mobot31753000247871,18435,2234667,209,Page 210,Text,No,,
mobot31753000247871,18435,2234668,210,Page 211,Text,No,,
mobot31753000247871,18435,2234669,211,Page 212,Text,No,,
mobot31753000247871,18435,2234670,212,Page 213,Text,No,,
mobot31753000247871,18435,2234671,213,Page 214,Text,No,,
mobot31753000247871,18435,2234672,214,Page 215,Text,No,,
mobot31753000247871,18435,2234673,215,Page 216,Text,No,,
mobot31753000247871,18435,2234674,216,Page 217,Text,No,,
mobot31753000247871,18435,2234675,217,Page 218,Text,No,,
mobot31753000247871,18435,2234676,218,Page 219,Text,No,,
mobot31753000247871,18435,2234677,219,Page 220,Text,No,,
